RespId       	HW CD 	Model Name                 	Context	 Temp	TPS	   Duration	 N1	 N2	 N3	Tot	      Date Time   	UPC	Model User Prompt	Eval Duration	Eval Tokens	PromptTokens	SysPmtCd	Model System Prompt    	Web Search Prompt          	Web Search URL     	Doc-File Name          	CPU_GPU                	RAM	OS       	Computer 	Server                               	Response File	
s14_t011.228 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:39	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.228.4.50602.0738_Response.txt
s14_t011.229 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:39	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.229.4.50602.0739_Response.txt
s14_t011.230 	bt04st	gemma2:2b                  	   8000	  0.7	109.18	   4.60	  0	  0	  0	  0	  2025-06-02 07:42	AA0	  241	  2.21	all-usr: What is so spec...	 1000	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4531 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.230.4.50602.0742_Response.txt
s14_t011.231 	bt04st	gemma2:2b                  	   8000	  0.7	113.01	   2.49	  0	  0	  0	  0	  2025-06-02 07:46	AA0	  262	  2.32	all-usr: What is so spec...	 1060	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4899 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.231.4.50602.0745_Response.txt
s14_t011.232 	bt04st	gemma2:2b                  	   8000	  0.7	109.35	   2.89	  0	  0	  0	  0	  2025-06-02 07:47	AA0	  294	  2.69	all-usr: What is so spec...	 1251	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 5715 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.232.4.50602.0747_Response.txt
s14_t011.233 	bt04st	gemma2:2b                  	   8000	  0.7	113.33	   2.06	  0	  0	  0	  0	  2025-06-02 07:48	AA0	  215	  1.90	all-usr: What is so spec...	  834	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3625 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.233.4.50602.0748_Response.txt
s14_t011.234 	bt04st	qwen2:0.5b                 	   8000	  0.7	257.91	   3.28	  0	  0	  0	  0	  2025-06-02 08:27	AA0	  228	  0.88	all-usr: What is so spec...	  943	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4337 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.234.4.50602.0827_Response.txt
s14_t011.235 	bt04st	qwen2:0.5b                 	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 08:30	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.235.4.50602.0830_Response.txt
s14_t011.236 	bt04st	qwen2:0.5b                 	   8000	  0.7	266.29	   2.82	  0	  0	  0	  0	  2025-06-02 08:44	AA0	  181	  0.68	all-usr: What is so spec...	  976	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4578 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.236.4.50602.0844_Response.txt
s14_t011.237 	bt04st	qwen2:0.5b                 	   8000	  0.7	220.74	   2.64	  0	  0	  0	  0	  2025-06-02 08:44	AA0	   90	  0.41	all-usr: What is so spec...	  998	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4763 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.237.4.50602.0844_Response.txt
s14_t011.238 	bt04st	qwen2:0.5b                 	   8000	  0.7	267.51	   3.06	  0	  0	  0	  0	  2025-06-02 08:49	AA0	  237	  0.89	all-usr: What is so spec...	  665	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 2976 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.238.4.50602.0849_Response.txt
s14_t011.239 	bt04st	qwen2:0.5b                 	   8000	  0.7	270.57	   2.96	  0	  0	  0	  0	  2025-06-02 08:50	AA0	  207	  0.77	all-usr: What is so spec...	  845	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3895 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_scoring-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.239.4.50602.0850_Response.txt
